R-HSA-9014843	3556	90865																																																																															
R-HSA-169911	4976																																																																																
R-HSA-9842663	10188																																																																																
R-HSA-399719	1739	817	2890	4646	816	2893	1742	2036	2892																																																																								
R-HSA-438066	1739	817	2891	2890	816	1740	2893	2904	2903	1742	2892																																																																						
R-HSA-442982	1739	817	816	1740	2904	3845	5923	1742																																																																									
R-HSA-447038	1739	1742																																																																															
R-HSA-8849932	1739	2890	57497	5789	10313	2893	2904	2903	1742	2892																																																																							
R-HSA-9609736	1739	817	816	1740	2904	84790	2903	1742																																																																									
R-HSA-9617324	1739	817	816	1740	2904	2903	1742																																																																										
R-HSA-2485179	5158																																																																																
R-HSA-2024101	3425	411																																																																															
R-HSA-2206302	3425																																																																																
R-HSA-3899300	1487	10499	7329																																																																														
R-HSA-5339700	1487	6934																																																																															
R-HSA-5635838	132884	2121	23288	6608	5727	408	50937																																																																										
R-HSA-418885	84448	22885	2534	3983	1793	1630																																																																											
R-HSA-5620912	57545	9662	22832	54806	11116	10142	55755	11064	26005	22897	80184	79867	9738	23322	55125	57787																																																																	
R-HSA-190377	83888	2263																																																																															
R-HSA-2514853	64151	10592	9918																																																																														
R-HSA-71336	55276	23729																																																																															
R-HSA-168142	81793																																																																																
R-HSA-5603037	81793																																																																																
R-HSA-975871	81793																																																																																
R-HSA-109704	152831	2250	2263	9846	5781	2322																																																																											
R-HSA-1307965	152831																																																																																
R-HSA-5654228	152831																																																																																
R-HSA-5654712	152831	3845	5781																																																																														
R-HSA-5654719	152831	3845																																																																															
R-HSA-5654720	152831	5781																																																																															
R-HSA-5654733	152831	5781																																																																															
R-HSA-936440	3093	9474	23586	84282	3661																																																																												
R-HSA-2468052	23244	114799	10735																																																																														
R-HSA-2470946	23244	10735																																																																															
R-HSA-9667769	55584	3781	3778																																																																														
R-HSA-977443	2555	2560	2561	2559	2569	2567	27020																																																																										
R-HSA-2565942	9662	11116	10142	55755	11064	22897	4659	80184	9738	55125																																																																							
R-HSA-380259	9662	11116	10142	55755	11064	22897	80184	9738	55125																																																																								
R-HSA-380284	9662	11116	10142	55755	11064	22897	80184	9738	55125																																																																								
R-HSA-380320	9662	11116	10142	55755	11064	22897	84790	80184	440145	9738	55125																																																																						
R-HSA-8854518	9662	11116	10142	55755	11064	22897	80184	9738	55125																																																																								
R-HSA-9031628	5978	3400	6938	6457																																																																													
R-HSA-9768777	5978																																																																																
R-HSA-389397	10886	3062																																																																															
R-HSA-429947	246175	4848																																																																															
R-HSA-6804115	246175	4848																																																																															
R-HSA-9820841	246175	4848																																																																															
R-HSA-5210891	118429	5609																																																																															
R-HSA-1839122	2250																																																																																
R-HSA-1839130	2250																																																																																
R-HSA-190372	2250																																																																																
R-HSA-190373	2250																																																																																
R-HSA-190375	2250	2263																																																																															
R-HSA-2033519	2250	2263																																																																															
R-HSA-5654219	2250																																																																																
R-HSA-5654221	2250	2263																																																																															
R-HSA-5654227	2250																																																																																
R-HSA-5654687	2250	23768																																																																															
R-HSA-5654688	2250	3845																																																																															
R-HSA-5654689	2250	5781																																																																															
R-HSA-5654693	2250	3845	5781																																																																														
R-HSA-5654695	2250	2263	5781																																																																														
R-HSA-5654699	2250	2263	3845																																																																														
R-HSA-5654700	2250	2263	3845	5781																																																																													
R-HSA-5654704	2250	3845																																																																															
R-HSA-5654706	2250	3845	5781																																																																														
R-HSA-5654710	2250	5781																																																																															
R-HSA-5654726	2250	5781																																																																															
R-HSA-5654727	2250	2263	5781																																																																														
R-HSA-5654732	2250	5781																																																																															
R-HSA-5655253	2250	2263	3845																																																																														
R-HSA-5655302	2250	11116	1523	11064	3845	26127																																																																											
R-HSA-5655332	2250	3845																																																																															
R-HSA-5658623	2250	161742																																																																															
R-HSA-5696394	51138	60	54617	283899																																																																													
R-HSA-1483226	1040	83394																																																																															
R-HSA-189451	9429	210																																																																															
R-HSA-189483	9429	28234	4363																																																																														
R-HSA-2161517	9429																																																																																
R-HSA-917937	9429	3658																																																																															
R-HSA-9793528	9429																																																																																
R-HSA-9818032	9429	4363																																																																															
R-HSA-418886	8633	137970	5781	1630																																																																													
R-HSA-2025928	5530																																																																																
R-HSA-5339717	27123																																																																																
R-HSA-77352	3033	6296																																																																															
R-HSA-9733709	51176	2626	6910	93649	2627																																																																												
R-HSA-9754189	51176	4088	4087																																																																														
R-HSA-9793380	51176	55534																																																																															
R-HSA-9796292	51176	7004	3169	4088	4087																																																																												
R-HSA-419771	10692																																																																																
R-HSA-111932	817	816																																																																															
R-HSA-5673000	817	5528	816	5516	3845	8844																																																																											
R-HSA-6802946	817	2266	60	816	7094	7414	408	3845	283455	8826	8844	22866																																																																					
R-HSA-6802955	817	2266	60	816	7094	7414	408	3845	283455	8826	8844	22866																																																																					
R-HSA-9649948	817	2266	60	816	7094	7414	408	3845	283455	8826	8844	22866																																																																					
R-HSA-9656223	817	2266	60	816	7094	7414	408	3845	283455	8826	8844	22866																																																																					
R-HSA-1655829	9871	51128	9632																																																																														
R-HSA-983170	9871	51128	821	3105	3106	9632																																																																											
R-HSA-5620922	166379	27241	6608	585	10694																																																																												
R-HSA-8939245	1998	5079	865	861																																																																													
R-HSA-210744	55534	390874																																																																															
R-HSA-3359475	166785																																																																																
R-HSA-3359478	166785																																																																																
R-HSA-71032	166785	5095																																																																															
R-HSA-9759218	166785	4552																																																																															
R-HSA-1461957	7097																																																																																
R-HSA-166058	7097	2266	948	59307																																																																													
R-HSA-168179	7097																																																																																
R-HSA-168188	7097	948																																																																															
R-HSA-5602498	7097	2266	948																																																																														
R-HSA-5603041	7097	2266	948																																																																														
R-HSA-5686938	7097	2266	948																																																																														
R-HSA-9637628	7097																																																																																
R-HSA-354192	2266	7094	10125																																																																														
R-HSA-354194	2266	7094																																																																															
R-HSA-372708	2266	7094	9564																																																																														
R-HSA-5674135	2266	60	7094	7414	408	3845	283455	8826	8844	22866																																																																							
R-HSA-6802948	2266	60	7094	7414	408	3845	283455	8826	8844	22866																																																																							
R-HSA-2453902	9227	8608																																																																															
R-HSA-9918442	9227																																																																																
R-HSA-392154	2982	4842																																																																															
R-HSA-399710	2891	2890	2893	2892																																																																													
R-HSA-9022699	2891	3066	6515	2904	2903	4204																																																																											
R-HSA-444821	59350																																																																																
R-HSA-1592389	50859	4325																																																																															
R-HSA-75105	84869	6319	31																																																																														
R-HSA-9861718	4750	4199	4289																																																																														
R-HSA-112314	8001	2741	2742																																																																														
R-HSA-6814848	133121																																																																																
R-HSA-2046105	2180	54898	60481																																																																														
R-HSA-2046106	2180	54898	60481																																																																														
R-HSA-426117	10723	6558	6559																																																																														
R-HSA-352230	348932	6542	8140	124935																																																																													
R-HSA-442660	348932	9152																																																																															
R-HSA-5619079	348932																																																																																
R-HSA-5659729	348932																																																																																
R-HSA-163615	108	115																																																																															
R-HSA-164378	108	115																																																																															
R-HSA-170660	108	115																																																																															
R-HSA-170670	108	2770	115																																																																														
R-HSA-156581	4552	7172	29104																																																																														
R-HSA-1614635	4552																																																																																
R-HSA-3359467	4552																																																																																
R-HSA-3359469	4552																																																																																
R-HSA-9717207	50834																																																																																
R-HSA-2029482	4651	60	644150	9844	7410	1793	3071	10810	23191	10458	4650																																																																						
R-HSA-9664422	4651	2534	60	644150	9844	7410	1793	3071	10810	23191	10458	4650																																																																					
R-HSA-5662702	51151	4948																																																																															
R-HSA-389661	64902	9380	5827																																																																														
R-HSA-8939247	3977	865	861																																																																														
R-HSA-75892	3673	2534	11093																																																																														
R-HSA-76061	55814	55703	2972																																																																														
R-HSA-76066	55814	55703	2972																																																																														
R-HSA-76071	55814	55703	6618																																																																														
R-HSA-389977	6902	84790																																																																															
R-HSA-2206285	411																																																																																
R-HSA-6798163	29958	501																																																																															
R-HSA-9708530	64839	571																																																																															
R-HSA-975578	4124	2530	64377																																																																														
R-HSA-1483255	25816																																																																																
R-HSA-71064	501	89874																																																																															
R-HSA-804914	28965																																																																																
R-HSA-2022870	337876	55790	9469	50515																																																																													
R-HSA-8963888	51128																																																																																
R-HSA-418890	57113	7223	5306	1630																																																																													
R-HSA-5689896	10318	2099	23586	54764	161725	84282																																																																											
R-HSA-2691232	54492	3714	102																																																																														
R-HSA-70171	3101	2645	3098	5230																																																																													
R-HSA-168316	821																																																																																
R-HSA-901042	821																																																																																
R-HSA-9683686	821																																																																																
R-HSA-195399	2324	2321																																																																															
R-HSA-390247	10455																																																																																
R-HSA-379726	10667	79587																																																																															
R-HSA-8854214	51256	54662	5870	23163	9230																																																																												
R-HSA-390471	63971	26985	6468	3801	10694																																																																												
R-HSA-5578995	7172																																																																																
R-HSA-6782315	54901	60487	91801	23536																																																																													
R-HSA-916853	7915	18																																																																															
R-HSA-381753	26531	219436	57101	26533	8383																																																																												
R-HSA-164940	3105																																																																																
R-HSA-2172127	3106	3824																																																																															
R-HSA-9609523	7917	224																																																																															
R-HSA-2559582	10919	6196	1021	79813																																																																													
R-HSA-6804760	10919	79813	26013																																																																														
R-HSA-174577	717	718																																																																															
R-HSA-6790901	9277	51202																																																																															
R-HSA-200425	5467	51422	6256	1374	32	31																																																																											
R-HSA-9821993	6732																																																																																
R-HSA-163685	5528	5516																																																																															
R-HSA-163767	5528	5516																																																																															
R-HSA-198753	5528	6196	5516	9252																																																																													
R-HSA-202670	5528	5516	1845																																																																														
R-HSA-5675221	5528	5516	5774	80824	3845	8844																																																																											
R-HSA-9634600	5528	5516																																																																															
R-HSA-83936	2030																																																																																
R-HSA-9755088	2030																																																																																
R-HSA-5683329	55788																																																																																
R-HSA-9758881	55788	5646	8029																																																																														
R-HSA-9758890	55788	4363																																																																															
R-HSA-181430	22999	10497	6812	8500	6857	8499																																																																											
R-HSA-210500	22999	10497	6812	6506	8500	6857	8499	6511																																																																									
R-HSA-264642	22999	10497	6812	8500	6857	8499																																																																											
R-HSA-888590	22999	6812	6857																																																																														
R-HSA-190873	4646	60																																																																															
R-HSA-9859138	594																																																																																
R-HSA-9865113	594																																																																																
R-HSA-9865125	594																																																																																
R-HSA-9907570	594																																																																																
R-HSA-9912481	594																																																																																
R-HSA-9912529	594																																																																																
R-HSA-70268	4199	3945																																																																															
R-HSA-9818025	4199																																																																																
R-HSA-445989	6885																																																																																
R-HSA-450302	6885																																																																																
R-HSA-450321	6885	5609																																																																															
R-HSA-5357956	6885	330	10616																																																																														
R-HSA-9014325	6885																																																																																
R-HSA-937042	6885																																																																																
R-HSA-937072	6885																																																																																
R-HSA-9645460	6885																																																																																
R-HSA-975163	6885																																																																																
R-HSA-112126	10973	51008																																																																															
R-HSA-451307	2898	2897																																																																															
R-HSA-5205685	9474	5071	5071	10452																																																																													
R-HSA-8934903	9474																																																																																
R-HSA-2142789	57107	10229																																																																															
R-HSA-351202	262	6611																																																																															
R-HSA-2029481	2534																																																																																
R-HSA-2730905	2534	9846																																																																															
R-HSA-5621480	2534	283463																																																																															
R-HSA-5621575	2534	3845	9252	5971																																																																													
R-HSA-9032500	2534	4915	2904																																																																														
R-HSA-193670	3066																																																																																
R-HSA-9615017	3066	6648	2645	91584	4088	23460	4087																																																																										
R-HSA-9701898	3066																																																																																
R-HSA-2022923	29940	10090																																																																															
R-HSA-196843	5167																																																																																
R-HSA-199220	5167																																																																																
R-HSA-3785653	7957																																																																																
R-HSA-196757	25902	10588																																																																															
R-HSA-8931987	2099	8312	865	861																																																																													
R-HSA-8939211	2099																																																																																
R-HSA-8939256	2099	8312	865	861																																																																													
R-HSA-9841251	2099	6648																																																																															
R-HSA-3299685	6648	2936	50507																																																																														
R-HSA-8950505	6648	4507	3936	5306	4478																																																																												
R-HSA-5689877	5071	5071																																																																															
R-HSA-199920	6196	9252																																																																															
R-HSA-442742	6196																																																																																
R-HSA-444257	6196																																																																																
R-HSA-881907	6196																																																																																
R-HSA-1839117	11116	1523	11064	9846	26127																																																																												
R-HSA-72649	8662	3646	8661	6217	8894																																																																												
R-HSA-72695	8662	3646	8661	6217	8894																																																																												
R-HSA-72702	8662	3646	8661	6217	8894																																																																												
R-HSA-373756	221935	54549																																																																															
R-HSA-196025	60																																																																																
R-HSA-389957	60	84790	10694																																																																														
R-HSA-390450	60	10694																																																																															
R-HSA-446353	60	55742																																																																															
R-HSA-5663213	60	644150	3071	10810	23191	10458																																																																											
R-HSA-5083632	56913	283463																																																																															
R-HSA-174437	6119	25913	6117																																																																														
R-HSA-3371511	6119	6117																																																																															
R-HSA-5358565	6119	6117																																																																															
R-HSA-5358606	6119	6117																																																																															
R-HSA-68962	6119	5557	6117																																																																														
R-HSA-69166	6119	5557	6117																																																																														
R-HSA-211945	196	1576																																																																															
R-HSA-211976	196	10499	6256	9971																																																																													
R-HSA-211981	196	1576	1559																																																																														
R-HSA-8937144	196																																																																																
R-HSA-8849471	9844	1793	3845	9564																																																																													
R-HSA-196108	83930																																																																																
R-HSA-9754560	27072																																																																																
R-HSA-210745	2645																																																																																
R-HSA-5619073	2645																																																																																
R-HSA-442729	816																																																																																
R-HSA-9837092	9238																																																																																
R-HSA-209905	1644																																																																																
R-HSA-209931	1644																																																																																
R-HSA-74713	2887	3643																																																																															
R-HSA-74749	2887	3643																																																																															
R-HSA-74751	2887	3845	3643																																																																														
R-HSA-9648895	2887	440	57761	8894																																																																													
R-HSA-1236382	1956	3845																																																																															
R-HSA-1251932	1956																																																																																
R-HSA-2179392	1956	3845	5578																																																																														
R-HSA-5637810	1956	3845																																																																															
R-HSA-8857538	1956																																																																																
R-HSA-9665348	1956	3845																																																																															
R-HSA-6806664	154807																																																																																
R-HSA-156584	8460																																																																																
R-HSA-163841	8460																																																																																
R-HSA-9674519	8460																																																																																
R-HSA-6782861	55253																																																																																
R-HSA-211897	5447																																																																																
R-HSA-3000471	948	949																																																																															
R-HSA-5678771	5244																																																																																
R-HSA-69231	1021	5520	5516	5925	4331																																																																												
R-HSA-9630794	1021																																																																																
R-HSA-9632700	1021																																																																																
R-HSA-9661069	1021	5925																																																																															
R-HSA-9754119	1021																																																																																
R-HSA-380994	440																																																																																
R-HSA-8963693	440																																																																																
R-HSA-5423646	1576																																																																																
R-HSA-9027307	1576	1559																																																																															
R-HSA-9754706	1576	28234																																																																															
R-HSA-9757110	1576																																																																																
R-HSA-1268020	9512	10531	10452	5009																																																																													
R-HSA-8949664	9512	286097	10367																																																																														
R-HSA-9768919	10135	5979	406	146713																																																																													
R-HSA-110328	25913																																																																																
R-HSA-110329	25913																																																																																
R-HSA-110330	25913																																																																																
R-HSA-110331	25913																																																																																
R-HSA-171306	25913																																																																																
R-HSA-171319	25913	55291																																																																															
R-HSA-174414	25913	641																																																																															
R-HSA-174417	25913																																																																																
R-HSA-174430	25913	5557																																																																															
R-HSA-2559586	25913																																																																																
R-HSA-5620916	60412	50807	54536	5310																																																																													
R-HSA-727802	84912																																																																																
R-HSA-433137	26266																																																																																
R-HSA-211979	6916																																																																																
R-HSA-2162123	6916																																																																																
R-HSA-5579032	6916																																																																																
R-HSA-3214842	80853	23081	5253	84159	55693	84678	23135	23030																																																																									
R-HSA-163680	51422																																																																																
R-HSA-2151209	51422	5564																																																																															
R-HSA-9613354	51422	5564																																																																															
R-HSA-9619483	51422	84790	5564	4137																																																																													
R-HSA-2299718	79648	10592	5925																																																																														
R-HSA-5545619	8658																																																																																
R-HSA-400511	2626	23478	2695																																																																														
R-HSA-9690406	2626	23414	1761	7490																																																																													
R-HSA-9758920	2626																																																																																
R-HSA-9823730	2626	6934	4088	999	2627	4087																																																																											
R-HSA-8949215	286097	10367																																																																															
R-HSA-5683826	51201	1755	29080	10970	2627																																																																												
R-HSA-156582	9																																																																																
R-HSA-8963889	4023	5125	5046	51129																																																																													
R-HSA-8963901	4023																																																																																
R-HSA-69273	5520	5516	4331	51451																																																																													
R-HSA-390696	148	146																																																																															
R-HSA-391160	2185	5781																																																																															
R-HSA-6803157	1191	5646	1113																																																																														
R-HSA-2408550	2936																																																																																
R-HSA-9818027	2936	571																																																																															
R-HSA-113501	5516	5557	5925																																																																														
R-HSA-2465910	5516	55844																																																																															
R-HSA-1306955	3084	2065																																																																															
R-HSA-2534343	2515																																																																																
R-HSA-5626978	8439	55512																																																																															
R-HSA-9629569	444																																																																																
R-HSA-192105	10499	6256	9971	9885																																																																													
R-HSA-193807	10499	6256	1646	9971																																																																													
R-HSA-5625886	10499	23081	367																																																																														
R-HSA-9603798	54332	91452	5827	224																																																																													
R-HSA-1299316	51305																																																																																
R-HSA-5576886	51305	54207	56659																																																																														
R-HSA-442380	55630																																																																																
R-HSA-5619088	55630																																																																																
R-HSA-9673768	23189	2120																																																																															
R-HSA-6783984	2731																																																																																
R-HSA-164843	11168																																																																																
R-HSA-175567	11168																																																																																
R-HSA-177539	11168																																																																																
R-HSA-180689	11168																																																																																
R-HSA-432720	6456	408	11154																																																																														
R-HSA-1237112	4507	84245																																																																															
R-HSA-168928	23586	84282	3661																																																																														
R-HSA-8983711	23586																																																																																
R-HSA-918233	23586	84282	3661																																																																														
R-HSA-933541	23586	84282	3661																																																																														
R-HSA-933542	23586	84282																																																																															
R-HSA-1462054	5646																																																																																
R-HSA-174490	51271	93343																																																																															
R-HSA-9648002	51104	5588	3845	598																																																																													
R-HSA-167060	5125	5046																																																																															
R-HSA-434316	2776	2769	23236																																																																														
R-HSA-187024	4915																																																																																
R-HSA-9024909	4915																																																																																
R-HSA-9025046	4915																																																																																
R-HSA-9026357	4915																																																																																
R-HSA-9026519	4915	3845																																																																															
R-HSA-9026527	4915																																																																																
R-HSA-9028335	4915																																																																																
R-HSA-9028731	4915	3845	5781																																																																														
R-HSA-9032845	4915	7074																																																																															
R-HSA-167044	53358	3845																																																																															
R-HSA-5632681	5727	50937																																																																															
R-HSA-111367	4686																																																																																
R-HSA-77588	4686																																																																																
R-HSA-977444	9568																																																																																
R-HSA-8964208	883																																																																																
R-HSA-9033807	28																																																																																
R-HSA-9845619	11093																																																																																
R-HSA-9845621	11093																																																																																
R-HSA-2871796	7410	3845	5609																																																																														
R-HSA-9029558	6256	6319																																																																															
R-HSA-9031525	6256																																																																																
R-HSA-9031528	6256																																																																																
R-HSA-9623433	6256																																																																																
R-HSA-9632974	6256																																																																																
R-HSA-193775	1646																																																																																
R-HSA-446388	6251	55742	9459																																																																														
R-HSA-196791	8029	7421	5641	7329																																																																													
R-HSA-3359462	8029																																																																																
R-HSA-3359463	8029																																																																																
R-HSA-8964011	8029	949																																																																															
R-HSA-390918	91452	390916																																																																															
R-HSA-5684264	1326																																																																																
R-HSA-194306	8829	2321																																																																															
R-HSA-2173791	56288																																																																																
R-HSA-2142688	240																																																																																
R-HSA-2142691	240	4363	246																																																																														
R-HSA-2142700	240																																																																																
R-HSA-9012546	240																																																																																
R-HSA-9018676	240																																																																																
R-HSA-9018682	240																																																																																
R-HSA-9018896	240	246																																																																															
R-HSA-9020265	240																																																																																
R-HSA-9023661	240	246																																																																															
R-HSA-9026286	240	246																																																																															
R-HSA-9026290	240																																																																																
R-HSA-9026403	240																																																																																
R-HSA-9027604	240																																																																																
R-HSA-110362	8505																																																																																
R-HSA-72200	29974																																																																																
R-HSA-75094	29974																																																																																
R-HSA-392517	5592	10125	23108																																																																														
R-HSA-9617629	23411																																																																																
R-HSA-5221030	80312																																																																																
R-HSA-446205	3098	4351	5373																																																																														
R-HSA-5619056	3098																																																																																
R-HSA-3595172	9469																																																																																
R-HSA-211999	1559																																																																																
R-HSA-2142670	1559																																																																																
R-HSA-2142816	1559																																																																																
R-HSA-381771	6934	23478																																																																															
R-HSA-192456	5408																																																																																
R-HSA-2023837	2263																																																																																
R-HSA-8853333	2263																																																																																
R-HSA-71737	64077																																																																																
R-HSA-5657655	4255																																																																																
R-HSA-1855183	3632	3613																																																																															
R-HSA-1483101	81490																																																																																
R-HSA-74217	272	51292																																																																															
R-HSA-446343	55742																																																																																
R-HSA-5619089	9152																																																																																
R-HSA-9733458	203859	55107	57101	196527																																																																													
R-HSA-427601	159963																																																																																
R-HSA-9831926	7490	7484																																																																															
R-HSA-210455	6506																																																																																
R-HSA-425393	6506	1497	6511																																																																														
R-HSA-418346	5024																																																																																
R-HSA-177128	219970	92292																																																																															
R-HSA-177135	219970	92292																																																																															
R-HSA-5627123	2017	4659	79784																																																																														
R-HSA-9839389	408																																																																																
R-HSA-9645135	9846	5781	2322																																																																														
R-HSA-9702518	9846	50507	5781	2322	598																																																																												
R-HSA-9703648	9846	3845	5781	2322																																																																													
R-HSA-168927	330	11035																																																																															
R-HSA-5676594	330	4055	10673																																																																														
R-HSA-937041	330	11035																																																																															
R-HSA-376172	57453	1630	1826																																																																														
R-HSA-420597	5818	5819																																																																															
R-HSA-429958	28960																																																																																
R-HSA-2022857	112937																																																																																
R-HSA-430039	196513																																																																																
R-HSA-9819196	7004																																																																																
R-HSA-419408	57121																																																																																
R-HSA-189200	6515	6517																																																																															
R-HSA-196836	6515	9962																																																																															
R-HSA-112409	80824																																																																																
R-HSA-9636569	80824																																																																																
R-HSA-9652817	80824																																																																																
R-HSA-5619058	28234																																																																																
R-HSA-112412	3845																																																																																
R-HSA-1169092	3845	10125																																																																															
R-HSA-171007	3845																																																																																
R-HSA-2428933	3845	3480																																																																															
R-HSA-5655291	3845																																																																																
R-HSA-6802953	3845	161742	4763	4763																																																																													
R-HSA-8851805	3845																																																																																
R-HSA-9027284	3845																																																																																
R-HSA-9034864	3845																																																																																
R-HSA-9634285	3845																																																																																
R-HSA-9634635	3845																																																																																
R-HSA-9673767	3845																																																																																
R-HSA-9673770	3845																																																																																
R-HSA-9753510	3845																																																																																
R-HSA-9753512	3845																																																																																
R-HSA-5083625	283463																																																																																
R-HSA-5083636	283463																																																																																
R-HSA-9818564	8085																																																																																
R-HSA-190840	84790																																																																																
R-HSA-190861	84790																																																																																
R-HSA-389960	84790	10694																																																																															
R-HSA-5617833	84790																																																																																
R-HSA-68952	5557																																																																																
R-HSA-69183	5557																																																																																
R-HSA-5365859	8608	8854																																																																															
R-HSA-5625970	3798	3895	3831																																																																														
R-HSA-4641263	8549																																																																																
R-HSA-6804116	144455																																																																																
R-HSA-5250958	6857																																																																																
R-HSA-5250989	6857																																																																																
R-HSA-5625740	4659	79784																																																																															
R-HSA-5625900	4659	11113	1742	79784																																																																													
R-HSA-5627117	4659	6093	79784																																																																														
R-HSA-77111	79611																																																																																
R-HSA-70921	3034																																																																																
R-HSA-1834949	55703																																																																																
R-HSA-73780	55703																																																																																
R-HSA-163765	32	31																																																																															
R-HSA-196780	32	5095	31	3141																																																																													
R-HSA-1170546	5781																																																																																
R-HSA-8865999	5781																																																																																
R-HSA-936964	5781	3661																																																																															
R-HSA-8963684	3242																																																																																
R-HSA-9842640	6249																																																																																
R-HSA-427975	121260	6564																																																																															
R-HSA-9860276	121260																																																																																
R-HSA-9702509	2322																																																																																
R-HSA-9702569	2322																																																																																
R-HSA-9702577	2322																																																																																
R-HSA-9702581	2322																																																																																
R-HSA-9702590	2322																																																																																
R-HSA-9702596	2322																																																																																
R-HSA-9702600	2322																																																																																
R-HSA-9702605	2322																																																																																
R-HSA-9702614	2322																																																																																
R-HSA-9702620	2322																																																																																
R-HSA-9702624	2322																																																																																
R-HSA-9702632	2322																																																																																
R-HSA-9702636	2322																																																																																
R-HSA-9702998	2322																																																																																
R-HSA-9703009	2322																																																																																
R-HSA-9706377	2322																																																																																
R-HSA-480985	29880																																																																																
R-HSA-2559584	5925																																																																																
R-HSA-69200	5925																																																																																
R-HSA-9661070	5925																																																																																
R-HSA-9687136	5925																																																																																
R-HSA-5362798	2262																																																																																
R-HSA-901032	55757	267																																																																															
R-HSA-192905	3843																																																																																
R-HSA-3371599	5095	31	3141																																																																														
R-HSA-9619229	8874																																																																																
R-HSA-1810476	11035																																																																																
R-HSA-9692913	11035	598																																																																															
R-HSA-6787450	9692																																																																																
R-HSA-8868766	9692																																																																																
R-HSA-947581	10243																																																																																
R-HSA-9692912	64398																																																																																
R-HSA-9705677	64398	7082																																																																															
R-HSA-5693554	5890	641																																																																															
R-HSA-5693579	5890	641																																																																															
R-HSA-9701192	5890	641																																																																															
R-HSA-9704331	5890	641																																																																															
R-HSA-9704646	5890	641																																																																															
R-HSA-9709603	5890	641																																																																															
R-HSA-8981607	58157																																																																																
R-HSA-5083629	29954																																																																																
R-HSA-5083633	29954																																																																																
R-HSA-5173105	29954																																																																																
R-HSA-1299503	54207																																																																																
R-HSA-1299287	56659																																																																																
R-HSA-5619055	123041																																																																																
R-HSA-373076	29933																																																																																
R-HSA-2660826	3714	102																																																																															
R-HSA-191650	7082																																																																																
R-HSA-8935964	7082	865	861																																																																														
R-HSA-111458	57099																																																																																
R-HSA-9627069	57099	55075																																																																															
R-HSA-6806942	6692																																																																																
R-HSA-8852405	6692																																																																																
R-HSA-5619036	283652																																																																																
R-HSA-162710	9488	23556																																																																															
R-HSA-1181150	4088	5046	4087	2657																																																																													
R-HSA-1502540	4088	4087																																																																															
R-HSA-2173788	4088	4087	56937																																																																														
R-HSA-3304356	4088	4087																																																																															
R-HSA-3311021	4088	4087																																																																															
R-HSA-3315487	4088	4087																																																																															
R-HSA-3656532	4088	4087																																																																															
R-HSA-9735871	4088	7329																																																																															
R-HSA-4043916	4351																																																																																
R-HSA-196783	60490	79877																																																																															
R-HSA-9828806	23478																																																																																
R-HSA-2404192	3480																																																																																
R-HSA-2428928	3480																																																																																
R-HSA-2564830	64428																																																																																
R-HSA-3065678	7329																																																																																
R-HSA-4655427	7329																																																																																
R-HSA-4755510	7329																																																																																
R-HSA-8866904	7329	51741	284252																																																																														
R-HSA-9793242	7329																																																																																
R-HSA-9022707	54715	4204																																																																															
R-HSA-4043911	5373																																																																																
R-HSA-9730628	6338																																																																																
R-HSA-114516	5579	5578																																																																															
R-HSA-5099900	5579	1856	5578																																																																														
R-HSA-76005	5579	5578																																																																															
R-HSA-8939246	5579	865	861																																																																														
R-HSA-532668	267																																																																																
R-HSA-5661231	4493																																																																																
R-HSA-5619087	6559																																																																																
R-HSA-9833576	1006																																																																																
R-HSA-8878166	865																																																																																
R-HSA-8939242	865	861																																																																															
R-HSA-8941284	865																																																																																
R-HSA-8941326	865																																																																																
R-HSA-8941333	865	861																																																																															
R-HSA-8876493	999																																																																																
R-HSA-1660514	55697	7179																																																																															
R-HSA-1660516	55697	4534																																																																															
R-HSA-1660517	55697	4534																																																																															
R-HSA-8866907	51741																																																																																
R-HSA-2142712	246																																																																																
R-HSA-2142770	246																																																																																
R-HSA-9018677	246																																																																																
R-HSA-9018681	246																																																																																
R-HSA-9025106	246																																																																																
R-HSA-8849473	27043																																																																																
R-HSA-844455	22861	598																																																																															
R-HSA-5682910	1742																																																																																
R-HSA-389599	224																																																																																
R-HSA-1369062	23460																																																																																
R-HSA-8875656	23163																																																																																
R-HSA-187706	6014																																																																																
R-HSA-73728	8932																																																																																
R-HSA-173736	718																																																																																
R-HSA-74752	3643																																																																																
R-HSA-9762292	51129																																																																																
R-HSA-8964026	3949																																																																																
R-HSA-9020933	3594																																																																																
R-HSA-9735869	6217																																																																																
R-HSA-1483148	23646																																																																																
R-HSA-111453	27113	598																																																																															
R-HSA-9614657	27113																																																																																
R-HSA-1606341	3661	147945																																																																															
R-HSA-3134973	3661																																																																																
R-HSA-3134975	3661	147945																																																																															
R-HSA-3270619	3661	147945																																																																															
R-HSA-9013973	3661																																																																																
R-HSA-444473	2357																																																																																
R-HSA-165158	57761																																																																																
R-HSA-141334	54498																																																																																
R-HSA-351200	54498																																																																																
R-HSA-9818030	598																																																																																
R-HSA-381042	8894																																																																																
R-HSA-72731	8894																																																																																
R-HSA-9840373	8894																																																																																
R-HSA-8869496	4605																																																																																
R-HSA-9707587	571																																																																																
R-HSA-70263	54020	5230																																																																															
R-HSA-75102	104																																																																																
R-HSA-77042	104																																																																																
R-HSA-111931	5613																																																																																
R-HSA-442720	5613																																																																																
